ROUTE,INCIDENT,VISIBILITY,Clear,Fog,Rain,Thunderstorms,LOCAL_TIME_HOUR,LOCAL_TIME_MINUTE,WEEK_DAY,LOCAL_MONTH,LOCAL_DAY,WIND_DIRECTION,PRECIP_AMOUNT_BINARY,TEMP,DEW_POINT_TEMP,HUMIDEX,RELATIVE_HUMIDITY,STATION_PRESSURE,WIND_SPEED,DELAY_LOG1P
208.0,2.0,1.0,0.0,1.0,0.0,0.0,11.0,1.0,2.0,6.0,28.0,32.0,0.0,19.5,13.7,22.697427727844072,69.0,100.41,17.0,2.4849066497880004
46.0,4.0,1.0,0.0,1.0,0.0,0.0,11.0,57.0,2.0,6.0,28.0,31.0,0.0,21.2,13.7,24.39742772784407,62.0,100.46,18.0,2.6390573296152584
196.0,4.0,1.0,0.0,1.0,0.0,0.0,12.0,4.0,2.0,6.0,28.0,31.0,0.0,21.2,13.7,24.39742772784407,62.0,100.46,18.0,2.3025850929940455
193.0,3.0,1.0,0.0,1.0,0.0,0.0,12.0,8.0,2.0,6.0,28.0,31.0,0.0,21.2,13.7,24.39742772784407,62.0,100.46,18.0,2.3978952727983707
131.0,1.0,1.0,0.0,1.0,0.0,0.0,12.0,13.0,2.0,6.0,28.0,31.0,0.0,21.2,13.7,24.39742772784407,62.0,100.46,18.0,2.772588722239781
18.0,1.0,1.0,0.0,1.0,0.0,0.0,12.0,14.0,2.0,6.0,28.0,31.0,0.0,21.2,13.7,24.39742772784407,62.0,100.46,18.0,2.3978952727983707
25.0,3.0,1.0,0.0,1.0,0.0,0.0,12.0,30.0,2.0,6.0,28.0,31.0,0.0,21.2,13.7,24.39742772784407,62.0,100.46,18.0,2.5649493574615367
64.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,35.0,2.0,6.0,28.0,32.0,0.0,21.9,13.4,24.92606091045362,58.0,100.46,32.0,1.9459101490553132
45.0,4.0,0.0,0.0,1.0,0.0,0.0,12.0,40.0,2.0,6.0,28.0,32.0,0.0,21.9,13.4,24.92606091045362,58.0,100.46,32.0,3.044522437723423
107.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,47.0,2.0,6.0,28.0,32.0,0.0,21.9,13.4,24.92606091045362,58.0,100.46,32.0,3.4339872044851463
52.0,4.0,0.0,0.0,1.0,0.0,0.0,13.0,1.0,2.0,6.0,28.0,32.0,0.0,21.9,13.4,24.92606091045362,58.0,100.46,32.0,2.4849066497880004
63.0,4.0,0.0,0.0,1.0,0.0,0.0,13.0,4.0,2.0,6.0,28.0,32.0,0.0,21.9,13.4,24.92606091045362,58.0,100.46,32.0,2.6390573296152584
25.0,4.0,0.0,0.0,1.0,0.0,0.0,13.0,10.0,2.0,6.0,28.0,32.0,0.0,21.9,13.4,24.92606091045362,58.0,100.46,32.0,2.5649493574615367
37.0,4.0,0.0,0.0,1.0,0.0,0.0,13.0,12.0,2.0,6.0,28.0,32.0,0.0,21.9,13.4,24.92606091045362,58.0,100.46,32.0,2.3025850929940455
101.0,4.0,0.0,0.0,1.0,0.0,0.0,13.0,14.0,2.0,6.0,28.0,32.0,0.0,21.9,13.4,24.92606091045362,58.0,100.46,32.0,3.044522437723423
77.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,16.0,2.0,6.0,28.0,32.0,0.0,21.9,13.4,24.92606091045362,58.0,100.46,32.0,2.197224577336219
38.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,16.0,2.0,6.0,28.0,32.0,0.0,21.9,13.4,24.92606091045362,58.0,100.46,32.0,2.9444389791664403
64.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,18.0,2.0,6.0,28.0,32.0,0.0,21.9,13.4,24.92606091045362,58.0,100.46,32.0,2.0794415416798357
11.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,18.0,2.0,6.0,28.0,32.0,0.0,21.9,13.4,24.92606091045362,58.0,100.46,32.0,2.3978952727983707
122.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,22.0,2.0,6.0,28.0,32.0,0.0,21.9,13.4,24.92606091045362,58.0,100.46,32.0,2.833213344056216
193.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,23.0,2.0,6.0,28.0,32.0,0.0,21.9,13.4,24.92606091045362,58.0,100.46,32.0,2.3978952727983707
120.0,4.0,0.0,0.0,1.0,0.0,0.0,13.0,29.0,2.0,6.0,28.0,32.0,0.0,21.9,13.4,24.92606091045362,58.0,100.46,32.0,2.772588722239781
45.0,1.0,1.0,0.0,1.0,0.0,0.0,13.0,32.0,2.0,6.0,28.0,32.0,0.0,23.2,12.1,25.517624614156365,49.0,100.39,30.0,3.044522437723423
15.0,4.0,1.0,0.0,1.0,0.0,0.0,13.0,35.0,2.0,6.0,28.0,32.0,0.0,23.2,12.1,25.517624614156365,49.0,100.39,30.0,0.0
104.0,3.0,1.0,0.0,1.0,0.0,0.0,13.0,40.0,2.0,6.0,28.0,32.0,0.0,23.2,12.1,25.517624614156365,49.0,100.39,30.0,3.044522437723423
59.0,3.0,1.0,0.0,1.0,0.0,0.0,13.0,43.0,2.0,6.0,28.0,32.0,0.0,23.2,12.1,25.517624614156365,49.0,100.39,30.0,2.772588722239781
2.0,4.0,1.0,0.0,1.0,0.0,0.0,13.0,48.0,2.0,6.0,28.0,32.0,0.0,23.2,12.1,25.517624614156365,49.0,100.39,30.0,2.3025850929940455
123.0,4.0,1.0,0.0,1.0,0.0,0.0,13.0,49.0,2.0,6.0,28.0,32.0,0.0,23.2,12.1,25.517624614156365,49.0,100.39,30.0,2.833213344056216
32.0,1.0,1.0,0.0,1.0,0.0,0.0,14.0,1.0,2.0,6.0,28.0,32.0,0.0,23.2,12.1,25.517624614156365,49.0,100.39,30.0,2.9444389791664403
190.0,1.0,1.0,0.0,1.0,0.0,0.0,14.0,5.0,2.0,6.0,28.0,32.0,0.0,23.2,12.1,25.517624614156365,49.0,100.39,30.0,2.3025850929940455
25.0,4.0,1.0,0.0,1.0,0.0,0.0,14.0,8.0,2.0,6.0,28.0,32.0,0.0,23.2,12.1,25.517624614156365,49.0,100.39,30.0,2.5649493574615367
2.0,4.0,1.0,0.0,1.0,0.0,0.0,14.0,10.0,2.0,6.0,28.0,32.0,0.0,23.2,12.1,25.517624614156365,49.0,100.39,30.0,2.3025850929940455
13.0,3.0,1.0,0.0,1.0,0.0,0.0,14.0,10.0,2.0,6.0,28.0,32.0,0.0,23.2,12.1,25.517624614156365,49.0,100.39,30.0,0.0
19.0,1.0,1.0,0.0,1.0,0.0,0.0,14.0,10.0,2.0,6.0,28.0,32.0,0.0,23.2,12.1,25.517624614156365,49.0,100.39,30.0,1.9459101490553132
100.0,1.0,1.0,0.0,1.0,0.0,0.0,14.0,17.0,2.0,6.0,28.0,32.0,0.0,23.2,12.1,25.517624614156365,49.0,100.39,30.0,3.4657359027997265
32.0,4.0,1.0,0.0,1.0,0.0,0.0,14.0,24.0,2.0,6.0,28.0,32.0,0.0,23.2,12.1,25.517624614156365,49.0,100.39,30.0,3.295836866004329
22.0,4.0,1.0,0.0,1.0,0.0,0.0,14.0,29.0,2.0,6.0,28.0,32.0,0.0,23.2,12.1,25.517624614156365,49.0,100.39,30.0,2.197224577336219
122.0,4.0,2.0,0.0,1.0,0.0,0.0,14.0,32.0,2.0,6.0,28.0,31.0,0.0,23.7,11.3,25.608129065906414,45.0,100.37,32.0,2.6390573296152584
198.0,4.0,2.0,0.0,1.0,0.0,0.0,14.0,35.0,2.0,6.0,28.0,31.0,0.0,23.7,11.3,25.608129065906414,45.0,100.37,32.0,2.5649493574615367
110.0,4.0,2.0,0.0,1.0,0.0,0.0,14.0,44.0,2.0,6.0,28.0,31.0,0.0,23.7,11.3,25.608129065906414,45.0,100.37,32.0,3.0910424533583156
69.0,4.0,2.0,0.0,1.0,0.0,0.0,14.0,44.0,2.0,6.0,28.0,31.0,0.0,23.7,11.3,25.608129065906414,45.0,100.37,32.0,2.3025850929940455
131.0,3.0,2.0,0.0,1.0,0.0,0.0,14.0,48.0,2.0,6.0,28.0,31.0,0.0,23.7,11.3,25.608129065906414,45.0,100.37,32.0,2.3978952727983707
190.0,4.0,2.0,0.0,1.0,0.0,0.0,15.0,2.0,2.0,6.0,28.0,31.0,0.0,23.7,11.3,25.608129065906414,45.0,100.37,32.0,1.791759469228055
98.0,4.0,2.0,0.0,1.0,0.0,0.0,15.0,14.0,2.0,6.0,28.0,31.0,0.0,23.7,11.3,25.608129065906414,45.0,100.37,32.0,2.5649493574615367
205.0,4.0,2.0,0.0,1.0,0.0,0.0,15.0,15.0,2.0,6.0,28.0,31.0,0.0,23.7,11.3,25.608129065906414,45.0,100.37,32.0,2.5649493574615367
47.0,4.0,2.0,0.0,1.0,0.0,0.0,15.0,17.0,2.0,6.0,28.0,31.0,0.0,23.7,11.3,25.608129065906414,45.0,100.37,32.0,2.4849066497880004
120.0,4.0,2.0,0.0,1.0,0.0,0.0,15.0,18.0,2.0,6.0,28.0,31.0,0.0,23.7,11.3,25.608129065906414,45.0,100.37,32.0,2.5649493574615367
29.0,3.0,2.0,0.0,1.0,0.0,0.0,15.0,22.0,2.0,6.0,28.0,31.0,0.0,23.7,11.3,25.608129065906414,45.0,100.37,32.0,1.9459101490553132
7.0,1.0,2.0,0.0,1.0,0.0,0.0,15.0,26.0,2.0,6.0,28.0,31.0,0.0,23.7,11.3,25.608129065906414,45.0,100.37,32.0,2.70805020110221
19.0,1.0,2.0,0.0,1.0,0.0,0.0,15.0,27.0,2.0,6.0,28.0,31.0,0.0,23.7,11.3,25.608129065906414,45.0,100.37,32.0,1.9459101490553132
81.0,4.0,2.0,0.0,1.0,0.0,0.0,15.0,28.0,2.0,6.0,28.0,31.0,0.0,23.7,11.3,25.608129065906414,45.0,100.37,32.0,2.3978952727983707
38.0,4.0,4.0,1.0,0.0,0.0,0.0,15.0,34.0,2.0,6.0,28.0,35.0,0.0,23.7,5.9,23.30739575427444,31.0,100.4,21.0,2.9444389791664403
207.0,4.0,4.0,1.0,0.0,0.0,0.0,15.0,37.0,2.0,6.0,28.0,35.0,0.0,23.7,5.9,23.30739575427444,31.0,100.4,21.0,2.3978952727983707
190.0,3.0,4.0,1.0,0.0,0.0,0.0,15.0,38.0,2.0,6.0,28.0,35.0,0.0,23.7,5.9,23.30739575427444,31.0,100.4,21.0,2.197224577336219
25.0,4.0,4.0,1.0,0.0,0.0,0.0,15.0,42.0,2.0,6.0,28.0,35.0,0.0,23.7,5.9,23.30739575427444,31.0,100.4,21.0,2.3978952727983707
19.0,1.0,4.0,1.0,0.0,0.0,0.0,15.0,42.0,2.0,6.0,28.0,35.0,0.0,23.7,5.9,23.30739575427444,31.0,100.4,21.0,2.0794415416798357
94.0,4.0,4.0,1.0,0.0,0.0,0.0,15.0,46.0,2.0,6.0,28.0,35.0,0.0,23.7,5.9,23.30739575427444,31.0,100.4,21.0,3.4657359027997265
19.0,3.0,4.0,1.0,0.0,0.0,0.0,15.0,49.0,2.0,6.0,28.0,35.0,0.0,23.7,5.9,23.30739575427444,31.0,100.4,21.0,2.197224577336219
57.0,3.0,4.0,1.0,0.0,0.0,0.0,15.0,54.0,2.0,6.0,28.0,35.0,0.0,23.7,5.9,23.30739575427444,31.0,100.4,21.0,2.3978952727983707
120.0,4.0,4.0,1.0,0.0,0.0,0.0,15.0,56.0,2.0,6.0,28.0,35.0,0.0,23.7,5.9,23.30739575427444,31.0,100.4,21.0,2.5649493574615367
34.0,3.0,4.0,1.0,0.0,0.0,0.0,15.0,59.0,2.0,6.0,28.0,35.0,0.0,23.7,5.9,23.30739575427444,31.0,100.4,21.0,2.3978952727983707
202.0,3.0,4.0,1.0,0.0,0.0,0.0,16.0,5.0,2.0,6.0,28.0,35.0,0.0,23.7,5.9,23.30739575427444,31.0,100.4,21.0,3.044522437723423
65.0,3.0,4.0,1.0,0.0,0.0,0.0,16.0,9.0,2.0,6.0,28.0,35.0,0.0,23.7,5.9,23.30739575427444,31.0,100.4,21.0,2.5649493574615367
64.0,2.0,4.0,1.0,0.0,0.0,0.0,16.0,15.0,2.0,6.0,28.0,35.0,0.0,23.7,5.9,23.30739575427444,31.0,100.4,21.0,2.70805020110221
201.0,3.0,4.0,1.0,0.0,0.0,0.0,16.0,20.0,2.0,6.0,28.0,35.0,0.0,23.7,5.9,23.30739575427444,31.0,100.4,21.0,2.70805020110221
86.0,1.0,4.0,1.0,0.0,0.0,0.0,16.0,35.0,2.0,6.0,28.0,32.0,0.0,23.1,5.9,22.70739575427444,33.0,100.42,35.0,2.3978952727983707
38.0,1.0,4.0,1.0,0.0,0.0,0.0,16.0,38.0,2.0,6.0,28.0,32.0,0.0,23.1,5.9,22.70739575427444,33.0,100.42,35.0,2.9444389791664403
41.0,4.0,4.0,1.0,0.0,0.0,0.0,16.0,47.0,2.0,6.0,28.0,32.0,0.0,23.1,5.9,22.70739575427444,33.0,100.42,35.0,2.5649493574615367
104.0,1.0,4.0,1.0,0.0,0.0,0.0,16.0,48.0,2.0,6.0,28.0,32.0,0.0,23.1,5.9,22.70739575427444,33.0,100.42,35.0,3.044522437723423
104.0,3.0,4.0,1.0,0.0,0.0,0.0,16.0,54.0,2.0,6.0,28.0,32.0,0.0,23.1,5.9,22.70739575427444,33.0,100.42,35.0,2.772588722239781
18.0,1.0,4.0,1.0,0.0,0.0,0.0,16.0,56.0,2.0,6.0,28.0,32.0,0.0,23.1,5.9,22.70739575427444,33.0,100.42,35.0,2.3978952727983707
25.0,1.0,4.0,1.0,0.0,0.0,0.0,16.0,58.0,2.0,6.0,28.0,32.0,0.0,23.1,5.9,22.70739575427444,33.0,100.42,35.0,2.772588722239781
78.0,3.0,4.0,1.0,0.0,0.0,0.0,17.0,2.0,2.0,6.0,28.0,32.0,0.0,23.1,5.9,22.70739575427444,33.0,100.42,35.0,2.9444389791664403
12.0,3.0,4.0,1.0,0.0,0.0,0.0,17.0,7.0,2.0,6.0,28.0,32.0,0.0,23.1,5.9,22.70739575427444,33.0,100.42,35.0,2.9444389791664403
60.0,3.0,4.0,1.0,0.0,0.0,0.0,17.0,9.0,2.0,6.0,28.0,32.0,0.0,23.1,5.9,22.70739575427444,33.0,100.42,35.0,2.833213344056216
209.0,3.0,4.0,1.0,0.0,0.0,0.0,17.0,11.0,2.0,6.0,28.0,32.0,0.0,23.1,5.9,22.70739575427444,33.0,100.42,35.0,2.70805020110221
61.0,3.0,4.0,1.0,0.0,0.0,0.0,17.0,11.0,2.0,6.0,28.0,32.0,0.0,23.1,5.9,22.70739575427444,33.0,100.42,35.0,2.8903717578961645
81.0,1.0,4.0,1.0,0.0,0.0,0.0,17.0,23.0,2.0,6.0,28.0,32.0,0.0,23.1,5.9,22.70739575427444,33.0,100.42,35.0,2.3978952727983707
29.0,4.0,4.0,1.0,0.0,0.0,0.0,17.0,29.0,2.0,6.0,28.0,32.0,0.0,23.1,5.9,22.70739575427444,33.0,100.42,35.0,1.9459101490553132
54.0,1.0,4.0,1.0,0.0,0.0,0.0,17.0,37.0,2.0,6.0,28.0,33.0,0.0,23.1,6.4,22.88981095798291,34.0,100.45,15.0,3.044522437723423
2.0,1.0,4.0,1.0,0.0,0.0,0.0,17.0,42.0,2.0,6.0,28.0,33.0,0.0,23.1,6.4,22.88981095798291,34.0,100.45,15.0,2.3025850929940455
26.0,1.0,4.0,1.0,0.0,0.0,0.0,17.0,43.0,2.0,6.0,28.0,33.0,0.0,23.1,6.4,22.88981095798291,34.0,100.45,15.0,3.4339872044851463
40.0,1.0,4.0,1.0,0.0,0.0,0.0,17.0,45.0,2.0,6.0,28.0,33.0,0.0,23.1,6.4,22.88981095798291,34.0,100.45,15.0,2.3025850929940455
112.0,4.0,4.0,1.0,0.0,0.0,0.0,17.0,56.0,2.0,6.0,28.0,33.0,0.0,23.1,6.4,22.88981095798291,34.0,100.45,15.0,3.044522437723423
17.0,1.0,4.0,1.0,0.0,0.0,0.0,18.0,0.0,2.0,6.0,28.0,33.0,0.0,23.1,6.4,22.88981095798291,34.0,100.45,15.0,2.3978952727983707
204.0,4.0,4.0,1.0,0.0,0.0,0.0,18.0,9.0,2.0,6.0,28.0,33.0,0.0,23.1,6.4,22.88981095798291,34.0,100.45,15.0,2.3025850929940455
29.0,4.0,4.0,1.0,0.0,0.0,0.0,18.0,13.0,2.0,6.0,28.0,33.0,0.0,23.1,6.4,22.88981095798291,34.0,100.45,15.0,2.6390573296152584
2.0,4.0,4.0,1.0,0.0,0.0,0.0,18.0,20.0,2.0,6.0,28.0,33.0,0.0,23.1,6.4,22.88981095798291,34.0,100.45,15.0,2.3978952727983707
17.0,1.0,4.0,1.0,0.0,0.0,0.0,18.0,30.0,2.0,6.0,28.0,33.0,0.0,23.1,6.4,22.88981095798291,34.0,100.45,15.0,2.3978952727983707
40.0,1.0,3.0,1.0,0.0,0.0,0.0,18.0,49.0,2.0,6.0,28.0,1.0,0.0,21.9,6.1,21.57968071361801,36.0,100.48,18.0,2.3025850929940455
14.0,4.0,3.0,1.0,0.0,0.0,0.0,18.0,50.0,2.0,6.0,28.0,1.0,0.0,21.9,6.1,21.57968071361801,36.0,100.48,18.0,3.044522437723423
37.0,1.0,3.0,1.0,0.0,0.0,0.0,18.0,51.0,2.0,6.0,28.0,1.0,0.0,21.9,6.1,21.57968071361801,36.0,100.48,18.0,2.0794415416798357
6.0,1.0,3.0,1.0,0.0,0.0,0.0,18.0,54.0,2.0,6.0,28.0,1.0,0.0,21.9,6.1,21.57968071361801,36.0,100.48,18.0,3.6109179126442243
64.0,1.0,3.0,1.0,0.0,0.0,0.0,19.0,10.0,2.0,6.0,28.0,1.0,0.0,21.9,6.1,21.57968071361801,36.0,100.48,18.0,2.197224577336219
95.0,4.0,4.0,1.0,0.0,0.0,0.0,19.0,38.0,2.0,6.0,28.0,34.0,0.0,20.7,4.5,19.825964827002505,34.0,100.53,11.0,3.0910424533583156
197.0,3.0,4.0,1.0,0.0,0.0,0.0,19.0,51.0,2.0,6.0,28.0,34.0,0.0,20.7,4.5,19.825964827002505,34.0,100.53,11.0,2.3025850929940455
54.0,1.0,4.0,1.0,0.0,0.0,0.0,20.0,8.0,2.0,6.0,28.0,34.0,0.0,20.7,4.5,19.825964827002505,34.0,100.53,11.0,2.3978952727983707
97.0,4.0,4.0,1.0,0.0,0.0,0.0,20.0,12.0,2.0,6.0,28.0,34.0,0.0,20.7,4.5,19.825964827002505,34.0,100.53,11.0,3.044522437723423
44.0,4.0,4.0,1.0,0.0,0.0,0.0,20.0,19.0,2.0,6.0,28.0,34.0,0.0,20.7,4.5,19.825964827002505,34.0,100.53,11.0,3.2580965380214817
2.0,1.0,4.0,1.0,0.0,0.0,0.0,20.0,22.0,2.0,6.0,28.0,34.0,0.0,20.7,4.5,19.825964827002505,34.0,100.53,11.0,2.3025850929940455
4.0,1.0,4.0,1.0,0.0,0.0,0.0,20.0,24.0,2.0,6.0,28.0,34.0,0.0,20.7,4.5,19.825964827002505,34.0,100.53,11.0,2.3978952727983707
2.0,3.0,4.0,1.0,0.0,0.0,0.0,20.0,27.0,2.0,6.0,28.0,34.0,0.0,20.7,4.5,19.825964827002505,34.0,100.53,11.0,2.3978952727983707
94.0,4.0,4.0,1.0,0.0,0.0,0.0,20.0,51.0,2.0,6.0,28.0,35.0,0.0,20.3,-1.4,17.787010470692625,30.0,100.57,17.0,2.0794415416798357
208.0,1.0,4.0,1.0,0.0,0.0,0.0,21.0,24.0,2.0,6.0,28.0,35.0,0.0,20.3,-1.4,17.787010470692625,30.0,100.57,17.0,2.70805020110221
18.0,1.0,4.0,1.0,0.0,0.0,0.0,21.0,26.0,2.0,6.0,28.0,35.0,0.0,20.3,-1.4,17.787010470692625,30.0,100.57,17.0,2.197224577336219
87.0,1.0,4.0,1.0,0.0,0.0,0.0,21.0,32.0,2.0,6.0,28.0,34.0,0.0,19.5,-1.4,16.608086177150337,30.0,100.62,15.0,2.772588722239781
104.0,1.0,4.0,1.0,0.0,0.0,0.0,21.0,59.0,2.0,6.0,28.0,34.0,0.0,19.5,-1.4,16.608086177150337,30.0,100.62,15.0,3.044522437723423
53.0,1.0,4.0,1.0,0.0,0.0,0.0,22.0,0.0,2.0,6.0,28.0,34.0,0.0,19.5,-1.4,16.608086177150337,30.0,100.62,15.0,3.044522437723423
8.0,4.0,4.0,1.0,0.0,0.0,0.0,22.0,0.0,2.0,6.0,28.0,34.0,0.0,19.5,-1.4,16.608086177150337,30.0,100.62,15.0,3.044522437723423
56.0,4.0,4.0,1.0,0.0,0.0,0.0,22.0,0.0,2.0,6.0,28.0,34.0,0.0,19.5,-1.4,16.608086177150337,30.0,100.62,15.0,2.4849066497880004
80.0,1.0,4.0,1.0,0.0,0.0,0.0,22.0,13.0,2.0,6.0,28.0,34.0,0.0,19.5,-1.4,16.608086177150337,30.0,100.62,15.0,3.58351893845611
115.0,4.0,4.0,1.0,0.0,0.0,0.0,22.0,25.0,2.0,6.0,28.0,34.0,0.0,19.5,-1.4,16.608086177150337,30.0,100.62,15.0,3.4339872044851463
71.0,4.0,4.0,1.0,0.0,0.0,0.0,22.0,26.0,2.0,6.0,28.0,34.0,0.0,19.5,-1.4,16.608086177150337,30.0,100.62,15.0,3.2580965380214817
33.0,0.0,4.0,1.0,0.0,0.0,0.0,22.0,27.0,2.0,6.0,28.0,34.0,0.0,19.5,-1.4,16.608086177150337,30.0,100.62,15.0,3.6635616461296463
82.0,1.0,4.0,1.0,0.0,0.0,0.0,22.0,28.0,2.0,6.0,28.0,34.0,0.0,19.5,-1.4,16.608086177150337,30.0,100.62,15.0,3.044522437723423
27.0,1.0,4.0,1.0,0.0,0.0,0.0,22.0,54.0,2.0,6.0,28.0,34.0,0.0,18.9,1.1,17.020151736261383,30.0,100.65,18.0,3.044522437723423
103.0,1.0,4.0,1.0,0.0,0.0,0.0,22.0,54.0,2.0,6.0,28.0,34.0,0.0,18.9,1.1,17.020151736261383,30.0,100.65,18.0,3.044522437723423
127.0,1.0,4.0,1.0,0.0,0.0,0.0,22.0,56.0,2.0,6.0,28.0,34.0,0.0,18.9,1.1,17.020151736261383,30.0,100.65,18.0,3.044522437723423
120.0,0.0,4.0,1.0,0.0,0.0,0.0,22.0,59.0,2.0,6.0,28.0,34.0,0.0,18.9,1.1,17.020151736261383,30.0,100.65,18.0,3.044522437723423
37.0,1.0,4.0,1.0,0.0,0.0,0.0,23.0,0.0,2.0,6.0,28.0,34.0,0.0,18.9,1.1,17.020151736261383,30.0,100.65,18.0,2.3978952727983707
36.0,3.0,4.0,1.0,0.0,0.0,0.0,23.0,3.0,2.0,6.0,28.0,34.0,0.0,18.9,1.1,17.020151736261383,30.0,100.65,18.0,2.3978952727983707
38.0,4.0,4.0,1.0,0.0,0.0,0.0,23.0,16.0,2.0,6.0,28.0,34.0,0.0,18.9,1.1,17.020151736261383,30.0,100.65,18.0,2.3978952727983707
56.0,4.0,4.0,1.0,0.0,0.0,0.0,23.0,36.0,2.0,6.0,29.0,34.0,0.0,18.6,3.9,17.53227549674488,37.0,100.64,15.0,2.4849066497880004
46.0,4.0,4.0,1.0,0.0,0.0,0.0,23.0,38.0,2.0,6.0,29.0,34.0,0.0,18.6,3.9,17.53227549674488,37.0,100.64,15.0,3.044522437723423
34.0,0.0,4.0,1.0,0.0,0.0,0.0,23.0,40.0,2.0,6.0,29.0,34.0,0.0,18.6,3.9,17.53227549674488,37.0,100.64,15.0,4.948759890378168
98.0,0.0,4.0,1.0,0.0,0.0,0.0,23.0,45.0,2.0,6.0,29.0,34.0,0.0,18.6,3.9,17.53227549674488,37.0,100.64,15.0,4.836281906951478
55.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,32.0,2.0,6.0,28.0,33.0,0.0,16.7,13.3,19.669609059513945,80.0,99.88,34.0,2.3978952727983707
155.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,34.0,3.0,6.0,29.0,27.0,0.0,14.9,6.8,14.83988244469703,58.0,100.7,11.0,3.4339872044851463
77.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,47.0,3.0,6.0,29.0,27.0,0.0,14.9,6.8,14.83988244469703,58.0,100.7,11.0,3.526360524616161
157.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,49.0,3.0,6.0,29.0,27.0,0.0,14.9,6.8,14.83988244469703,58.0,100.7,11.0,4.189654742026425
11.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,26.0,3.0,6.0,29.0,28.0,0.0,14.0,7.6,14.251410200570357,65.0,100.75,9.0,2.8903717578961645
40.0,1.0,4.0,1.0,0.0,0.0,0.0,5.0,13.0,3.0,6.0,29.0,30.0,0.0,13.5,7.7,13.791443862669547,68.0,100.81,8.0,4.110873864173311
24.0,1.0,4.0,1.0,0.0,0.0,0.0,5.0,43.0,3.0,6.0,29.0,30.0,0.0,15.2,8.7,15.90560096084423,65.0,100.8,5.0,2.3978952727983707
12.0,3.0,4.0,1.0,0.0,0.0,0.0,6.0,5.0,3.0,6.0,29.0,30.0,0.0,15.2,8.7,15.90560096084423,65.0,100.8,5.0,2.197224577336219
28.0,4.0,4.0,1.0,0.0,0.0,0.0,6.0,8.0,3.0,6.0,29.0,30.0,0.0,15.2,8.7,15.90560096084423,65.0,100.8,5.0,2.3978952727983707
66.0,3.0,4.0,1.0,0.0,0.0,0.0,6.0,12.0,3.0,6.0,29.0,30.0,0.0,15.2,8.7,15.90560096084423,65.0,100.8,5.0,1.791759469228055
204.0,4.0,4.0,1.0,0.0,0.0,0.0,6.0,14.0,3.0,6.0,29.0,30.0,0.0,15.2,8.7,15.90560096084423,65.0,100.8,5.0,2.0794415416798357
32.0,4.0,4.0,1.0,0.0,0.0,0.0,6.0,26.0,3.0,6.0,29.0,30.0,0.0,15.2,8.7,15.90560096084423,65.0,100.8,5.0,2.6390573296152584
3.0,4.0,4.0,1.0,0.0,0.0,0.0,8.0,54.0,3.0,6.0,29.0,20.0,0.0,19.2,10.5,20.71780204775555,57.0,100.92,8.0,2.9444389791664403
47.0,4.0,4.0,1.0,0.0,0.0,0.0,9.0,20.0,3.0,6.0,29.0,20.0,0.0,19.2,10.5,20.71780204775555,57.0,100.92,8.0,2.70805020110221
37.0,4.0,4.0,1.0,0.0,0.0,0.0,9.0,26.0,3.0,6.0,29.0,20.0,0.0,19.2,10.5,20.71780204775555,57.0,100.92,8.0,2.3025850929940455
33.0,3.0,4.0,1.0,0.0,0.0,0.0,9.0,28.0,3.0,6.0,29.0,20.0,0.0,19.2,10.5,20.71780204775555,57.0,100.92,8.0,3.2188758248682006
201.0,4.0,0.0,1.0,0.0,0.0,0.0,12.0,38.0,3.0,6.0,29.0,17.0,0.0,22.5,9.6,23.600613201922236,43.0,100.74,13.0,2.197224577336219
45.0,3.0,0.0,1.0,0.0,0.0,0.0,12.0,44.0,3.0,6.0,29.0,17.0,0.0,22.5,9.6,23.600613201922236,43.0,100.74,13.0,0.0
28.0,4.0,0.0,1.0,0.0,0.0,0.0,12.0,59.0,3.0,6.0,29.0,17.0,0.0,22.5,9.6,23.600613201922236,43.0,100.74,13.0,2.833213344056216
201.0,4.0,0.0,1.0,0.0,0.0,0.0,13.0,10.0,3.0,6.0,29.0,17.0,0.0,22.5,9.6,23.600613201922236,43.0,100.74,13.0,2.197224577336219
15.0,3.0,0.0,1.0,0.0,0.0,0.0,13.0,16.0,3.0,6.0,29.0,17.0,0.0,22.5,9.6,23.600613201922236,43.0,100.74,13.0,3.044522437723423
208.0,3.0,0.0,1.0,0.0,0.0,0.0,13.0,20.0,3.0,6.0,29.0,17.0,0.0,22.5,9.6,23.600613201922236,43.0,100.74,13.0,2.5649493574615367
