ROUTE,INCIDENT,VISIBILITY,Clear,Fog,Rain,Snow,Thunderstorms,LOCAL_TIME_HOUR,LOCAL_TIME_MINUTE,WEEK_DAY,LOCAL_MONTH,LOCAL_DAY,WIND_DIRECTION,PRECIP_AMOUNT_BINARY,TEMP,DEW_POINT_TEMP,HUMIDEX,RELATIVE_HUMIDITY,STATION_PRESSURE,WIND_SPEED,DELAY_LOG1P
54.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,16.0,32.0,0.0,1.0,2.0,27.0,0.0,3.4,1.1,1.520151736261386,85.0,101.12,8.0,3.044522437723423
207.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,16.0,40.0,0.0,1.0,2.0,27.0,0.0,3.4,1.1,1.520151736261386,85.0,101.12,8.0,0.0
93.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,17.0,12.0,0.0,1.0,2.0,27.0,0.0,3.4,1.1,1.520151736261386,85.0,101.12,8.0,2.197224577336219
28.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,17.0,16.0,0.0,1.0,2.0,27.0,0.0,3.4,1.1,1.520151736261386,85.0,101.12,8.0,2.197224577336219
196.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,17.0,21.0,0.0,1.0,2.0,27.0,0.0,3.4,1.1,1.520151736261386,85.0,101.12,8.0,2.3978952727983707
64.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,18.0,30.0,0.0,1.0,2.0,31.0,0.0,3.4,1.5,1.6274247357973772,87.0,101.15,13.0,2.772588722239781
65.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,19.0,38.0,0.0,1.0,2.0,8.0,0.0,2.0,0.9,0.0675474777160616,92.0,101.11,9.0,2.9444389791664403
22.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,20.0,4.0,0.0,1.0,2.0,8.0,0.0,2.0,0.9,0.0675474777160616,92.0,101.11,9.0,2.3978952727983707
89.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,20.0,30.0,0.0,1.0,2.0,8.0,0.0,2.0,0.9,0.0675474777160616,92.0,101.11,9.0,3.044522437723423
191.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,33.0,0.0,1.0,2.0,5.0,0.0,0.9,0.4,-1.161014808911689,97.0,101.1,8.0,2.3978952727983707
49.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,46.0,0.0,1.0,2.0,5.0,0.0,0.9,0.4,-1.161014808911689,97.0,101.1,8.0,5.948034989180646
95.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,50.0,0.0,1.0,2.0,5.0,0.0,0.9,0.4,-1.161014808911689,97.0,101.1,8.0,2.197224577336219
22.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,54.0,0.0,1.0,2.0,5.0,0.0,0.9,0.4,-1.161014808911689,97.0,101.1,8.0,2.3978952727983707
40.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,57.0,0.0,1.0,2.0,5.0,0.0,0.9,0.4,-1.161014808911689,97.0,101.1,8.0,3.9702919135521215
28.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,57.0,0.0,1.0,2.0,5.0,0.0,0.9,0.4,-1.161014808911689,97.0,101.1,8.0,2.197224577336219
45.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,21.0,13.0,0.0,1.0,2.0,5.0,0.0,0.9,0.4,-1.161014808911689,97.0,101.1,8.0,3.044522437723423
62.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,21.0,29.0,0.0,1.0,2.0,5.0,0.0,0.9,0.4,-1.161014808911689,97.0,101.1,8.0,3.044522437723423
131.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,21.0,33.0,0.0,1.0,2.0,7.0,0.0,0.6,0.3,-1.486229492666725,98.0,101.13,8.0,2.4849066497880004
19.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,22.0,32.0,0.0,1.0,2.0,5.0,0.0,2.1,1.2,0.2467104541988689,94.0,101.07,21.0,2.3978952727983707
2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,23.0,38.0,0.0,1.0,3.0,5.0,0.0,2.0,0.8,0.0414999916011296,92.0,100.96,18.0,0.0
127.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,2.0,30.0,0.0,3.3,2.7,1.8663351544688775,96.0,100.7,18.0,3.044522437723423
2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,2.0,30.0,0.0,3.3,2.7,1.8663351544688775,96.0,100.7,18.0,5.081404364984463
101.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,0.0,1.0,2.0,26.0,0.0,3.6,3.0,2.255214623279335,96.0,100.7,17.0,4.110873864173311
22.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,0.0,1.0,2.0,26.0,0.0,3.6,3.0,2.255214623279335,96.0,100.7,17.0,2.3978952727983707
162.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,55.0,1.0,1.0,3.0,6.0,0.0,2.6,1.6,0.8546788372161755,93.0,100.75,22.0,2.772588722239781
2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,3.0,6.0,0.0,2.6,1.6,0.8546788372161755,93.0,100.75,22.0,5.424950017481402
140.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,47.0,1.0,1.0,3.0,5.0,0.0,3.5,1.9,1.837503152308406,89.0,100.68,28.0,0.0
76.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,9.0,1.0,1.0,3.0,5.0,0.0,3.5,1.9,1.837503152308406,89.0,100.68,28.0,4.762173934797756
23.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,13.0,1.0,1.0,3.0,5.0,0.0,3.5,1.9,1.837503152308406,89.0,100.68,28.0,3.2188758248682006
7.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,13.0,1.0,1.0,3.0,5.0,0.0,3.5,1.9,1.837503152308406,89.0,100.68,28.0,1.791759469228055
46.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,15.0,1.0,1.0,3.0,5.0,0.0,3.5,1.9,1.837503152308406,89.0,100.68,28.0,0.0
97.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,16.0,1.0,1.0,3.0,5.0,0.0,3.5,1.9,1.837503152308406,89.0,100.68,28.0,3.044522437723423
78.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,18.0,1.0,1.0,3.0,5.0,0.0,3.5,1.9,1.837503152308406,89.0,100.68,28.0,2.772588722239781
144.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,18.0,1.0,1.0,3.0,5.0,0.0,3.5,1.9,1.837503152308406,89.0,100.68,28.0,5.424950017481402
2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,19.0,1.0,1.0,3.0,5.0,0.0,3.5,1.9,1.837503152308406,89.0,100.68,28.0,0.0
104.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,23.0,1.0,1.0,3.0,5.0,0.0,3.5,1.9,1.837503152308406,89.0,100.68,28.0,2.995732273553991
124.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,25.0,1.0,1.0,3.0,5.0,0.0,3.5,1.9,1.837503152308406,89.0,100.68,28.0,2.772588722239781
111.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,29.0,1.0,1.0,3.0,5.0,0.0,3.5,1.9,1.837503152308406,89.0,100.68,28.0,2.772588722239781
49.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,34.0,1.0,1.0,3.0,5.0,0.0,3.8,2.2,2.221941721926337,89.0,100.57,35.0,4.663439094112067
102.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,58.0,1.0,1.0,3.0,5.0,0.0,3.8,2.2,2.221941721926337,89.0,100.57,35.0,2.4849066497880004
10.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,1.0,3.0,5.0,0.0,3.8,2.2,2.221941721926337,89.0,100.57,35.0,2.6390573296152584
69.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,13.0,1.0,1.0,3.0,5.0,0.0,3.8,2.2,2.221941721926337,89.0,100.57,35.0,2.5649493574615367
204.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,24.0,1.0,1.0,3.0,5.0,0.0,3.8,2.2,2.221941721926337,89.0,100.57,35.0,0.0
132.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,45.0,1.0,1.0,3.0,5.0,0.0,3.8,2.2,2.221941721926337,89.0,100.47,35.0,3.2580965380214817
99.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,55.0,1.0,1.0,3.0,5.0,0.0,3.8,2.2,2.221941721926337,89.0,100.47,35.0,2.3978952727983707
22.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,59.0,1.0,1.0,3.0,5.0,0.0,3.8,2.2,2.221941721926337,89.0,100.47,35.0,2.0794415416798357
79.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,37.0,1.0,1.0,3.0,5.0,0.0,3.4,1.5,1.6274247357973772,87.0,100.43,37.0,2.3978952727983707
34.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,54.0,1.0,1.0,3.0,5.0,0.0,3.4,1.5,1.6274247357973772,87.0,100.43,37.0,2.0794415416798357
119.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,8.0,52.0,1.0,1.0,3.0,6.0,0.0,3.4,1.8,1.7097170390247352,89.0,100.36,39.0,2.3978952727983707
58.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,8.0,56.0,1.0,1.0,3.0,6.0,0.0,3.4,1.8,1.7097170390247352,89.0,100.36,39.0,2.0794415416798357
58.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,3.0,6.0,0.0,3.4,1.8,1.7097170390247352,89.0,100.36,39.0,2.5649493574615367
47.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,9.0,20.0,1.0,1.0,3.0,6.0,0.0,3.4,1.8,1.7097170390247352,89.0,100.36,39.0,2.70805020110221
25.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,37.0,1.0,1.0,3.0,5.0,0.0,3.5,1.7,1.7821092702896475,88.0,100.35,34.0,2.5649493574615367
37.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,39.0,1.0,1.0,3.0,5.0,0.0,3.5,1.7,1.7821092702896475,88.0,100.35,34.0,2.3978952727983707
113.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,42.0,1.0,1.0,3.0,5.0,0.0,3.5,1.7,1.7821092702896475,88.0,100.35,34.0,3.1780538303479453
196.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,44.0,1.0,1.0,3.0,5.0,0.0,3.5,1.7,1.7821092702896475,88.0,100.35,34.0,2.3025850929940455
185.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,3.0,5.0,0.0,3.5,1.7,1.7821092702896475,88.0,100.35,34.0,2.197224577336219
47.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,3.0,5.0,0.0,3.5,1.7,1.7821092702896475,88.0,100.35,34.0,2.70805020110221
28.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,10.0,4.0,1.0,1.0,3.0,5.0,0.0,3.5,1.7,1.7821092702896475,88.0,100.35,34.0,2.0794415416798357
204.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,10.0,25.0,1.0,1.0,3.0,5.0,0.0,3.5,1.7,1.7821092702896475,88.0,100.35,34.0,2.4849066497880004
45.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,10.0,28.0,1.0,1.0,3.0,5.0,0.0,3.5,1.7,1.7821092702896475,88.0,100.35,34.0,3.044522437723423
95.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,17.0,1.0,1.0,3.0,5.0,0.0,3.7,1.3,1.873441536181584,84.0,100.3,35.0,2.197224577336219
196.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,36.0,1.0,1.0,3.0,5.0,0.0,3.6,1.0,1.6937644024761314,83.0,100.16,39.0,2.3025850929940455
32.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,10.0,1.0,1.0,3.0,5.0,0.0,3.6,1.0,1.6937644024761314,83.0,100.16,39.0,2.9444389791664403
72.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,17.0,1.0,1.0,3.0,5.0,0.0,3.6,1.0,1.6937644024761314,83.0,100.16,39.0,2.5649493574615367
68.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,12.0,53.0,1.0,1.0,3.0,5.0,1.0,3.2,1.6,1.4546788372161756,89.0,100.1,35.0,2.197224577336219
2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,12.0,55.0,1.0,1.0,3.0,5.0,1.0,3.2,1.6,1.4546788372161756,89.0,100.1,35.0,2.3978952727983707
193.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,13.0,25.0,1.0,1.0,3.0,5.0,1.0,3.2,1.6,1.4546788372161756,89.0,100.1,35.0,2.5649493574615367
72.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,13.0,38.0,1.0,1.0,3.0,5.0,1.0,3.2,1.4,1.400345966887251,88.0,99.95,37.0,2.5649493574615367
2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,13.0,40.0,1.0,1.0,3.0,5.0,1.0,3.2,1.4,1.400345966887251,88.0,99.95,37.0,2.3978952727983707
82.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,13.0,49.0,1.0,1.0,3.0,5.0,1.0,3.2,1.4,1.400345966887251,88.0,99.95,37.0,2.3978952727983707
84.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,13.0,53.0,1.0,1.0,3.0,5.0,1.0,3.2,1.4,1.400345966887251,88.0,99.95,37.0,3.2580965380214817
5.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,14.0,29.0,1.0,1.0,3.0,5.0,1.0,3.2,1.4,1.400345966887251,88.0,99.95,37.0,1.791759469228055
73.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,14.0,40.0,1.0,1.0,3.0,5.0,1.0,3.0,1.2,1.1467104541988689,88.0,99.89,34.0,2.772588722239781
126.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,14.0,45.0,1.0,1.0,3.0,5.0,1.0,3.0,1.2,1.1467104541988689,88.0,99.89,34.0,3.044522437723423
192.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,14.0,47.0,1.0,1.0,3.0,5.0,1.0,3.0,1.2,1.1467104541988689,88.0,99.89,34.0,2.3025850929940455
27.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,14.0,52.0,1.0,1.0,3.0,5.0,1.0,3.0,1.2,1.1467104541988689,88.0,99.89,34.0,2.5649493574615367
34.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,15.0,4.0,1.0,1.0,3.0,5.0,1.0,3.0,1.2,1.1467104541988689,88.0,99.89,34.0,2.197224577336219
100.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,15.0,5.0,1.0,1.0,3.0,5.0,1.0,3.0,1.2,1.1467104541988689,88.0,99.89,34.0,4.394449154672438
25.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,15.0,6.0,1.0,1.0,3.0,5.0,1.0,3.0,1.2,1.1467104541988689,88.0,99.89,34.0,2.5649493574615367
123.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,15.0,10.0,1.0,1.0,3.0,5.0,1.0,3.0,1.2,1.1467104541988689,88.0,99.89,34.0,2.0794415416798357
78.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,15.0,13.0,1.0,1.0,3.0,5.0,1.0,3.0,1.2,1.1467104541988689,88.0,99.89,34.0,1.791759469228055
47.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,15.0,17.0,1.0,1.0,3.0,5.0,1.0,3.0,1.2,1.1467104541988689,88.0,99.89,34.0,2.3025850929940455
79.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,15.0,26.0,1.0,1.0,3.0,5.0,1.0,3.0,1.2,1.1467104541988689,88.0,99.89,34.0,1.791759469228055
5.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,15.0,36.0,1.0,1.0,3.0,5.0,0.0,3.0,1.2,1.1467104541988689,88.0,99.87,32.0,1.9459101490553132
60.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,15.0,39.0,1.0,1.0,3.0,5.0,0.0,3.0,1.2,1.1467104541988689,88.0,99.87,32.0,2.3978952727983707
38.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,15.0,44.0,1.0,1.0,3.0,5.0,0.0,3.0,1.2,1.1467104541988689,88.0,99.87,32.0,2.833213344056216
116.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,15.0,45.0,1.0,1.0,3.0,5.0,0.0,3.0,1.2,1.1467104541988689,88.0,99.87,32.0,2.8903717578961645
28.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,15.0,50.0,1.0,1.0,3.0,5.0,0.0,3.0,1.2,1.1467104541988689,88.0,99.87,32.0,2.3978952727983707
78.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,1.0,1.0,3.0,5.0,0.0,3.0,1.2,1.1467104541988689,88.0,99.87,32.0,2.6390573296152584
113.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,16.0,5.0,1.0,1.0,3.0,5.0,0.0,3.0,1.2,1.1467104541988689,88.0,99.87,32.0,3.044522437723423
25.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,16.0,16.0,1.0,1.0,3.0,5.0,0.0,3.0,1.2,1.1467104541988689,88.0,99.87,32.0,2.197224577336219
43.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,33.0,1.0,1.0,3.0,5.0,1.0,2.8,1.5,1.0274247357973771,91.0,99.89,24.0,2.3978952727983707
72.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,39.0,1.0,1.0,3.0,5.0,1.0,2.8,1.5,1.0274247357973771,91.0,99.89,24.0,2.8903717578961645
63.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,41.0,1.0,1.0,3.0,5.0,1.0,2.8,1.5,1.0274247357973771,91.0,99.89,24.0,3.8066624897703196
113.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,41.0,1.0,1.0,3.0,5.0,1.0,2.8,1.5,1.0274247357973771,91.0,99.89,24.0,3.044522437723423
131.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,10.0,1.0,1.0,3.0,5.0,1.0,2.8,1.5,1.0274247357973771,91.0,99.89,24.0,2.0794415416798357
46.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,21.0,1.0,1.0,3.0,5.0,1.0,2.8,1.5,1.0274247357973771,91.0,99.89,24.0,1.9459101490553132
18.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,17.0,42.0,1.0,1.0,3.0,6.0,0.0,3.3,2.4,1.7791445420330891,94.0,99.86,26.0,2.3978952727983707
188.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,17.0,45.0,1.0,1.0,3.0,6.0,0.0,3.3,2.4,1.7791445420330891,94.0,99.86,26.0,2.197224577336219
132.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,17.0,46.0,1.0,1.0,3.0,6.0,0.0,3.3,2.4,1.7791445420330891,94.0,99.86,26.0,3.6109179126442243
78.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,17.0,49.0,1.0,1.0,3.0,6.0,0.0,3.3,2.4,1.7791445420330891,94.0,99.86,26.0,3.4965075614664802
130.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,17.0,51.0,1.0,1.0,3.0,6.0,0.0,3.3,2.4,1.7791445420330891,94.0,99.86,26.0,3.6109179126442243
23.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,17.0,51.0,1.0,1.0,3.0,6.0,0.0,3.3,2.4,1.7791445420330891,94.0,99.86,26.0,3.4339872044851463
207.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,17.0,55.0,1.0,1.0,3.0,6.0,0.0,3.3,2.4,1.7791445420330891,94.0,99.86,26.0,3.4965075614664802
22.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,47.0,1.0,1.0,3.0,3.0,0.0,4.1,2.3,2.550451400549975,88.0,99.8,21.0,2.197224577336219
34.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,58.0,1.0,1.0,3.0,3.0,0.0,4.1,2.3,2.550451400549975,88.0,99.8,21.0,2.5649493574615367
111.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,19.0,2.0,1.0,1.0,3.0,3.0,0.0,4.1,2.3,2.550451400549975,88.0,99.8,21.0,3.1780538303479453
22.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,19.0,5.0,1.0,1.0,3.0,3.0,0.0,4.1,2.3,2.550451400549975,88.0,99.8,21.0,2.197224577336219
127.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,19.0,9.0,1.0,1.0,3.0,3.0,0.0,4.1,2.3,2.550451400549975,88.0,99.8,21.0,2.6390573296152584
22.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,19.0,17.0,1.0,1.0,3.0,3.0,0.0,4.1,2.3,2.550451400549975,88.0,99.8,21.0,2.197224577336219
76.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,19.0,21.0,1.0,1.0,3.0,3.0,0.0,4.1,2.3,2.550451400549975,88.0,99.8,21.0,4.762173934797756
95.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,19.0,32.0,1.0,1.0,3.0,4.0,0.0,3.5,1.7,1.7821092702896475,88.0,99.94,21.0,2.197224577336219
190.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,19.0,43.0,1.0,1.0,3.0,4.0,0.0,3.5,1.7,1.7821092702896475,88.0,99.94,21.0,2.3978952727983707
83.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,20.0,48.0,1.0,1.0,3.0,5.0,1.0,2.9,1.9,1.237503152308406,93.0,99.9,22.0,2.3025850929940455
196.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,20.0,54.0,1.0,1.0,3.0,5.0,1.0,2.9,1.9,1.237503152308406,93.0,99.9,22.0,2.70805020110221
25.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,21.0,1.0,1.0,1.0,3.0,5.0,1.0,2.9,1.9,1.237503152308406,93.0,99.9,22.0,4.6443908991413725
45.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,21.0,4.0,1.0,1.0,3.0,5.0,1.0,2.9,1.9,1.237503152308406,93.0,99.9,22.0,2.3978952727983707
107.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,21.0,36.0,1.0,1.0,3.0,5.0,1.0,2.6,1.9,0.937503152308406,95.0,99.91,24.0,2.3025850929940455
53.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,21.0,42.0,1.0,1.0,3.0,5.0,1.0,2.6,1.9,0.937503152308406,95.0,99.91,24.0,2.5649493574615367
19.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,21.0,52.0,1.0,1.0,3.0,5.0,1.0,2.6,1.9,0.937503152308406,95.0,99.91,24.0,2.3978952727983707
25.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,21.0,56.0,1.0,1.0,3.0,5.0,1.0,2.6,1.9,0.937503152308406,95.0,99.91,24.0,2.6390573296152584
206.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,22.0,6.0,1.0,1.0,3.0,5.0,1.0,2.6,1.9,0.937503152308406,95.0,99.91,24.0,3.044522437723423
181.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,22.0,43.0,1.0,1.0,3.0,4.0,1.0,2.8,2.1,1.1936144725853968,95.0,99.95,24.0,0.0
63.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,22.0,45.0,1.0,1.0,3.0,4.0,1.0,2.8,2.1,1.1936144725853968,95.0,99.95,24.0,4.110873864173311
52.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,22.0,51.0,1.0,1.0,3.0,4.0,1.0,2.8,2.1,1.1936144725853968,95.0,99.95,24.0,4.110873864173311
56.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,23.0,8.0,1.0,1.0,3.0,4.0,1.0,2.8,2.1,1.1936144725853968,95.0,99.95,24.0,2.3978952727983707
66.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,23.0,26.0,1.0,1.0,3.0,4.0,1.0,2.8,2.1,1.1936144725853968,95.0,99.95,24.0,3.044522437723423
28.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,23.0,33.0,1.0,1.0,4.0,5.0,1.0,2.8,2.1,1.1936144725853968,95.0,99.94,24.0,2.3025850929940455
39.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,23.0,37.0,1.0,1.0,4.0,5.0,1.0,2.8,2.1,1.1936144725853968,95.0,99.94,24.0,3.1780538303479453
29.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,23.0,39.0,1.0,1.0,4.0,5.0,1.0,2.8,2.1,1.1936144725853968,95.0,99.94,24.0,2.3978952727983707
35.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,23.0,51.0,1.0,1.0,4.0,5.0,1.0,2.8,2.1,1.1936144725853968,95.0,99.94,24.0,2.9444389791664403
49.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0,1.0,1.0,3.0,6.0,0.0,2.2,1.2,0.346710454198869,93.0,100.91,17.0,3.2580965380214817
185.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,14.0,2.0,1.0,4.0,5.0,0.0,2.4,2.0,0.7654686239270105,97.0,100.01,30.0,3.4339872044851463
33.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,24.0,2.0,1.0,4.0,5.0,0.0,2.4,2.0,0.7654686239270105,97.0,100.01,30.0,3.4339872044851463
140.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,26.0,2.0,1.0,4.0,5.0,0.0,2.4,2.0,0.7654686239270105,97.0,100.01,30.0,3.4339872044851463
76.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,28.0,2.0,1.0,4.0,5.0,0.0,2.4,2.0,0.7654686239270105,97.0,100.01,30.0,4.762173934797756
145.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,51.0,2.0,1.0,4.0,5.0,0.0,2.3,1.9,0.6375031523084058,97.0,100.04,26.0,3.4657359027997265
140.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,2.0,1.0,4.0,4.0,0.0,2.3,2.0,0.6654686239270104,98.0,100.07,26.0,1.6094379124341003
111.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,29.0,2.0,1.0,4.0,4.0,0.0,2.3,2.0,0.6654686239270104,98.0,100.07,26.0,2.772588722239781
113.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,56.0,2.0,1.0,4.0,5.0,1.0,2.3,2.0,0.6654686239270104,98.0,100.1,28.0,2.3978952727983707
32.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,2.0,1.0,4.0,5.0,1.0,2.3,2.0,0.6654686239270104,98.0,100.1,28.0,2.4849066497880004
