stop_id,stop_name,lat,lon,sequences
2676,Guildwood Pkwy at Schubert Dr,43.750274,-79.186319,116:22|334:54
2678,Guildwood Pkwy at Guild Park and Gardens East Side,43.748713,-79.193517,116:20|334:52
2680,Guildwood Pkwy at Kingston Rd South Side,43.749242,-79.205455,116:15|334:47|406:19
2681,Guildwood Pkwy at Livingston Rd,43.74735,-79.199399,116:18|334:50
2685,Guildwood Pkwy at Prince Philip Blvd East Side,43.746141,-79.20265,116:16|334:48|406:20
2687,Guildwood Pkwy at Rowatson Rd East Side,43.747041,-79.200909,116:17|334:49
2689,Guildwood Pkwy at Scarcliff Gardens,43.751101,-79.183093,116:23|334:55
2711,Islington Ave at Barkwin Dr,43.738105,-79.565505,337:52|937:19
2713,Islington Ave at Ambleside Ave,43.629214,-79.51696,110:26|337:10
2714,Islington Ave at Athol Ave,43.626717,-79.51594,110:25|337:9
2716,Islington Ave at Beaumonde Heights Dr North Side,43.742858,-79.567695,337:54|937:21
2718,Islington Ave at Bering Ave North Side,43.639611,-79.521176,110:30|337:14
2723,Islington Ave at Kingsmoor Gate North Side,43.741105,-79.56691,337:53|937:20
2726,Islington Ave at Norseman St,43.634118,-79.51889,110:28|337:12
2728,Islington Ave at The Queensway North Side,43.624047,-79.514742,110:24|337:8
2730,Islington Ave at Saybrook Ave,43.636325,-79.519856,110:29|337:13
2733,Islington Ave at Van Dusen Blvd,43.641412,-79.521938,110:31|337:15
2735,Jane St at Goldwin Ave South Side,43.689014,-79.500424,35:45
2736,Jane St at Harding Ave,43.699462,-79.50268,335:20
2737,Jane St at Harding Ave,43.699747,-79.503069,35:42
2739,4359 Jane St,43.764049,-79.519111,335:48
2740,Jane St at Wright Ave,43.701092,-79.503411,35:41
2746,519 Kennedy Rd,43.719561,-79.262395,113:21
2748,Kennedy Rd at Corvette Ave,43.725201,-79.264834,113:23
2750,Kennedy Rd at Danforth Rd North Side,43.71552,-79.260971,113:19
2752,Kennedy Rd at Eglinton Ave East,43.731911,-79.267673,113:26
2756,Kennedy Rd at Kenmark Blvd,43.729953,-79.26688,113:25
2760,Kennedy Rd at Merrian Rd,43.727384,-79.265764,113:24
2762,Kennedy Rd at St Clair Ave East North Side,43.716845,-79.261256,113:20
2764,Kennedy Rd at Summer Dr North Side,43.722225,-79.263563,113:22
2766,Kingston Rd at Beech Ave,43.680164,-79.290892,404:47
2767,Kingston Rd at Beech Ave,43.680314,-79.29052,322:4|404:44
2768,Kingston Rd at Bingham Ave,43.680647,-79.285096,404:49
2770,Kingston Rd at Brookside Dr,43.677113,-79.303837,322:8
2772,Kingston Rd at Columbine Ave,43.671675,-79.310365,322:11
2775,Kingston Rd at Dundas St East,43.670087,-79.311229,322:12
2777,Kingston Rd at Elmer Ave,43.67582,-79.305884,322:9
2779,Kingston Rd at Glen Manor Dr,43.679631,-79.294644,404:46
2783,Kingston Rd at Lee Ave,43.678324,-79.300903,322:7
2785,Kingston Rd at Main St,43.679023,-79.297762,322:6
2794,Kingston Rd at Scarborough Rd,43.680468,-79.287193,404:48
2795,Kingston Rd at Scarborough Rd,43.680614,-79.287061,322:3|404:43
2813,Lawrence Ave East at Blaine Dr,43.734799,-79.35908,162:15
2815,Lawrence Ave East at Leslie St West Side,43.734608,-79.356821,162:14
2817,Lawrence Ave East at Mildenhall Rd,43.728507,-79.386361,162:30
2819,Lawrence Ave East at Mt Pleasant Rd,43.726022,-79.397414,124:4|352:62
2820,Lawrence Ave East at Tremont Cres (East) West Side,43.735828,-79.350249,162:12
2822,Lawrence Ave East at Tremont Cres (West) West Side,43.735106,-79.353626,162:13
2824,Lawrence Ave West at Jane St,43.702738,-79.504198,352:28|79:37|952:12
2834,44 Longbourne Dr,43.680204,-79.568671,111:28
2835,Longbourne Dr at Martin Grove Rd West Side,43.680803,-79.566618,111:27
2837,Longbourne Dr at Redgrave Dr,43.67925,-79.570117,111:29
2838,Longbourne Dr at Willowridge Rd,43.677937,-79.571914,111:30
2839,Bingham Loop,43.68146,-79.285,322:1
2852,Lumsden Ave at Westlake Ave,43.694557,-79.307848,62:5
2855,Main St at Doncaster Ave,43.691558,-79.303255,87:2
2860,Markham Rd at Kingston Rd North Side,43.739442,-79.217165,102:24|902:9
2861,Markham Rd at Markanna Dr,43.740623,-79.217674,102:25
2865,Martin Grove Rd at Richgrove Dr North Side,43.677322,-79.564238,111:25|46:22
2866,Martin Grove Rd at Sedgeley Dr,43.679286,-79.565154,111:26|46:23
2872,McCowan Rd at Finch Ave East North Side,43.808611,-79.266562,129:18
2873,McCowan Rd at Sandhurst Cir (North),43.811497,-79.268991,129:19
2877,McNicoll Ave at Bedle Ave,43.799485,-79.35716,42:22
2879,McNicoll Ave at Birchmount Rd,43.808458,-79.311412,42:36
2880,McNicoll Ave at Brahms Ave,43.799614,-79.360212,42:21
2882,McNicoll Ave at Eagle Point Rd,43.804986,-79.326598,42:31
2883,McNicoll Ave at Clansman Blvd,43.801929,-79.363231,42:20
2885,McNicoll Ave at Don Mills Rd,43.799544,-79.35439,42:23
2889,McNicoll Ave at Hines Dr,43.801462,-79.348424,42:25
2891,McNicoll Ave at La Peer Blvd,43.807417,-79.315865,42:34
2893,McNicoll Ave at Michael Dr,43.803117,-79.365198,42:19
2895,McNicoll Ave at Mogul Dr,43.799755,-79.351958,42:24
2897,McNicoll Ave at Myers Lane,43.802859,-79.368176,42:18
2899,1055 McNicoll Ave,43.803997,-79.333326,42:29
2900,McNicoll Ave at Pharmacy Ave,43.80393,-79.331097,42:30
2903,McNicoll Ave at Placer Crt,43.803283,-79.342119,42:26
2905,McNicoll Ave at Victoria Park Ave East Side,43.804215,-79.335379,42:28
2907,McNicoll Ave at Opposite Walkway to Hawkshead Cres,43.807964,-79.313688,42:35
2909,McNicoll Ave at Warden Ave,43.80617,-79.321258,42:33
2927,Millwood Rd at Overlea Blvd South Side,43.701557,-79.352492,100:28|72:17
2928,1275 Morningside Ave,43.803431,-79.200051,116:41
2930,1315 Morningside Ave,43.805598,-79.20091,116:42
2932,345 Morningside Ave,43.775468,-79.188826,116:33|12:49|334:66|905:10
2933,Morningside Ave at Tams Rd,43.791907,-79.195301,116:37
2935,Morningside Ave at Casebridge Crt,43.808784,-79.202489,116:43
2937,Morningside Ave at Coronation Dr North Side,43.762152,-79.183604,116:27|334:59
2940,Morningside Ave at Danzig St,43.764773,-79.184746,116:28|334:60
2942,Morningside Ave at Ellesmere Rd,43.785187,-79.193109,116:35|12:51|905:11
2944,Morningside Ave at Fordover Dr,43.75464,-79.180318,116:25|334:57
2946,Morningside Ave at Greyabbey Trail North Side,43.753468,-79.179805,116:24|334:56
2948,Morningside Ave at Morningview Trail,43.813343,-79.206063,116:45|131:33
2952,Morningside Ave at Lawrence Ave East South Side,43.768225,-79.186029,116:30|334:62
2954,Morningside Ave at Ling Rd,43.766498,-79.185497,116:29|334:61
2958,Morningside Ave at Military Trail,43.788865,-79.19396,116:36
2959,Morningside Ave at Milner Ave,43.80012,-79.198796,116:39
2962,Morningside Ave at Opposite Morningside Park,43.780882,-79.19135,116:34|12:50|334:67
2964,Morningside Ave at Pixley Cres,43.760016,-79.182665,116:26|334:58
2965,Morningside Ave at Sewells Rd North Side,43.816633,-79.21143,116:46
2966,Morningside Ave at Sheppard Ave East,43.801848,-79.199507,116:40
2968,Morningside Ave at Tefft Rd,43.772365,-79.187508,116:32|12:48|334:65
2970,1415 Morningside Ave,43.810785,-79.203418,116:44|131:32
2977,46 Overlea Blvd,43.706973,-79.34627,100:25
2978,Overlea Blvd at Don Mills Rd West Side,43.709806,-79.335392,100:22|403:23|72:8
2979,Overlea Blvd at Millwood Rd East Side,43.702452,-79.35223,25:11|325:24|88:19
2980,Overlea Blvd at Leaside Park Dr East Side,43.703699,-79.350961,25:12|325:25|88:20
2986,Overlea Blvd at William Morgan Dr West Side,43.708042,-79.341737,100:23|403:24|72:9
2987,Overlea Blvd at William Morgan Dr,43.707837,-79.341551,25:16|325:33
2988,Overlea Blvd at East York Town Centre (East Side),43.706974,-79.345216,25:14
2989,Pape Ave at Fulton Ave South Side,43.683787,-79.346784,72:24
2990,Pape Ave at Canning Ave,43.682431,-79.346265,72:25
2991,Pape Ave at Cosburn Ave,43.689301,-79.348704,325:20
2992,Pape Ave at Cosburn Ave,43.689497,-79.348949,72:21
2993,Pape Ave at Floyd Ave,43.687418,-79.347965,325:19
2994,Pape Ave at Floyd Ave,43.687582,-79.348221,72:22
2999,Pape Ave at Mortimer Ave,43.685674,-79.347319,325:18
3000,Pape Ave at Mortimer Ave,43.685846,-79.347563,72:23
3004,Pape Ave at Selkirk St,43.68208,-79.345945,325:17
3008,Pape Ave at Torrens Ave North Side,43.691684,-79.349574,325:21
3014,Park Lane Cir at Lawrence Ave East,43.731803,-79.371931,162:24
3016,19 Park Lane Cir,43.735003,-79.375792,162:25
3018,Park Lane Cir at Post Rd,43.73689,-79.37811,162:26
3020,Opposite 60 Park Lane Cir,43.729425,-79.367231,162:23
3021,Pine St at Lawrence Ave West,43.701353,-79.507916,79:40
3023,Post Rd at Bayview Ave,43.736627,-79.380514,162:27
3029,Queen St East at Alton Ave,43.66388,-79.327688,31:15
3092,195 Rexleigh Dr,43.704609,-79.305535,23:1
3094,Rexleigh Dr at St Clair Ave East,43.706475,-79.30699,23:2
3106,Sheppard Ave West at Bakersfield St West Side - Downsview Park Station,43.754319,-79.480593,101:27|106:7|108:7|384:21|84:22|984:8
3108,Sheppard Ave West at Chesswood Dr,43.755612,-79.473803,106:6|108:6|384:20|84:21
3113,Sheppard Ave West at Tuscan Gate,43.752994,-79.482768,101:28|106:8|108:8|384:22|84:23
3117,Sherway Gardens Rd at Sherway Gate (Mall),43.609729,-79.558438,123:15
3118,St Clair Ave East at Glen Eden Cres,43.706846,-79.305951,23:3
3119,St Clair Ave East at Glenburn Ave,43.708511,-79.29844,23:6
3120,St Clair Ave East at Plaxton Dr,43.707535,-79.302772,23:4
3121,St Clair Ave East at Squires Ave,43.707958,-79.300873,23:5
3122,St Clair Ave East at Victoria Park Ave,43.708726,-79.296441,23:7
3123,St Regis Cres at Keele St,43.754743,-79.487887,108:11
3124,St Regis Cres at St Regis Cres North West Side,43.755144,-79.486134,108:10
3129,Townsend Rd at Freshmeadow Dr,43.810118,-79.356868,25:57|325:72|51:55
3160,Warden Ave at Firvalley Crt,43.703737,-79.277715,69:4
3162,682 Warden Ave,43.705852,-79.278599,69:3
3163,Warden Ave at Burn Hill Rd,43.700304,-79.276248,69:6
3164,Warden Ave at Cataraqui Cres,43.70247,-79.277192,69:5
3166,Westlake Ave at Hamstead Ave,43.696423,-79.309042,87:9
3167,Westlake Ave at Hamstead Ave,43.696561,-79.309265,404:17
3168,Westlake Ave at Wallington Ave,43.695028,-79.308431,87:8
3169,The West Mall at Sherway Dr - Trillium Health Centre (South Stop),43.609417,-79.559813,123:14|123:18|15:35|315:35
3172,William R Allen Rd at Sheppard Ave West,43.750021,-79.463105,105:2
3174,Willowridge Rd at Richgrove Dr,43.675751,-79.568602,111:31
3177,Wilmington Ave at Codsell Ave,43.755325,-79.45387,104:19
3179,Wilmington Ave at Combe Ave,43.759692,-79.455693,104:17
3183,Wilmington Ave at Overbrook Pl,43.762891,-79.456989,104:16
3184,Wilmington Ave at Purdon Dr,43.767875,-79.459821,104:14
3186,Wilmington Ave at Searle Ave,43.757376,-79.454731,104:18
3187,Wilmington Ave at Sheppard Ave West,43.752832,-79.452277,104:20
3196,Woodbine Ave at Barker Ave,43.694244,-79.316363,404:10|91:5
3197,Woodbine Ave at Barker Ave South Side,43.693898,-79.316444,93:13
3198,Woodbine Ave at Cosburn Ave,43.696303,-79.31725,404:11|91:6
3199,Woodbine Ave at Lumsden Ave,43.692652,-79.31567,91:4
3200,Woodbine Ave at Milverton Blvd,43.688716,-79.313974,91:2
3201,Woodbine Ave at Milverton Blvd,43.689268,-79.314445,93:16
3202,Woodbine Ave at Mortimer Ave,43.692924,-79.316029,93:14
3203,Woodbine Ave at Sammon Ave,43.69101,-79.314957,91:3
3204,Woodbine Ave at Sammon Ave,43.69125,-79.315303,93:15
3205,Wright Ave at Gibson Ave West Side,43.700147,-79.5065,79:39
3206,Wright Ave at Jane St West Side,43.700766,-79.503809,79:38
3212,Yonge St at Bishop Ave North Side - Finch Station,43.782039,-79.415929,125:2|42:2
3214,Yonge St at Bloor St West - Bloor Station,43.670441,-79.386954,320:53
3217,Yonge St at Charles St West,43.668841,-79.386282,320:54
3218,Yonge St at College St - College Station,43.661506,-79.38324,320:58
3220,Yonge St at Davenport Rd,43.672987,-79.387984,320:52
3222,Yonge St at Dundas St West - TMU Station,43.656505,-79.381074,320:61
3229,Yonge St at Grosvenor St,43.663103,-79.383899,320:57
3230,Yonge St at College Park,43.659905,-79.382592,320:59
3233,Yonge St at Irwin Ave,43.666768,-79.385426,320:55
3237,Opposite 247 Yonge St - Toronto Eaton Centre,43.654934,-79.380414,320:62
3239,Yonge St at Queen St West - Queen Station,43.65251,-79.379408,320:64
3241,Yonge St at Richmond St West,43.651769,-79.379085,320:65
3244,Yonge St at Shuter St,43.654147,-79.380123,320:63
3246,Yonge St at Wellesley St West - Wellesley Station,43.665025,-79.3847,320:56
3247,Yonge St at Wellington St West,43.648025,-79.377521,19:21|320:67
3252,York Mills Rd at Birchwood Ave,43.746313,-79.392079,115:7|95:6
3254,York Mills Rd at Cedarwood Ave East Side,43.74593,-79.393792,115:6|95:5
3255,York Mills Rd at Cedarwood Ave West Side,43.745953,-79.394494,122:32|395:72
3257,York Mills Rd at Fenn Ave,43.746927,-79.389067,115:8|95:7
3258,York Mills Rd at Fenn Ave,43.747131,-79.388881,122:30|395:70
3259,York Mills Rd at Glenridge Ave,43.747477,-79.386471,115:9|95:8
3260,York Mills Rd at Hedgewood Rd East Side,43.744875,-79.398732,115:4|78:4|95:3
3262,York Mills Rd at Highland Cres,43.745354,-79.396532,115:5|95:4
3264,York Mills Rd at York Ridge Rd,43.744189,-79.401756,115:3|78:3
3265,York Mills Rd at York Ridge Rd,43.74447,-79.401416,122:35|395:75
3266,Albion Rd at Highway 27,43.744355,-79.607358,73:54
3269,Albion Rd at Carrier Dr,43.74558,-79.61401,73:56
3275,Albion Rd at Martin Grove Rd,43.742028,-79.593932,73:50
3277,1686 Albion Rd,43.742559,-79.597147,73:51
3280,Albion Rd at Silverstone Dr,43.743061,-79.599836,73:52
3283,Albion Rd at Westmore Dr,43.743676,-79.60368,73:53
3285,Opposite 1921 Albion Rd,43.746443,-79.618864,73:57
3286,425 Alliance Ave,43.677459,-79.486506,171:9
3289,Alliance Ave at Jane St,43.676316,-79.495269,171:1
3303,St Regis Cres (South) at Bakersfield St,43.755202,-79.480719,101:30
3323,Belfield Rd at Attwell Dr East Side,43.697942,-79.59228,112:54
3344,Kingston Rd at Victoria Park Ave East Side,43.680773,-79.28358,12:9
3361,Brimley Rd at Kingston Rd North Side,43.719185,-79.240657,69:25
3366,Brimley Rd at St Clair Ave East,43.720738,-79.241307,69:26
3367,Brimley Rd at St Clair Ave East South Side,43.720503,-79.241428,302:47
3369,849 Broadview Ave,43.679214,-79.35811,25:2
3371,Broadview Ave at Danforth Ave,43.676342,-79.359041,62:27|8:38
3377,Brooklawn Ave at Barkdene Hills,43.71686,-79.233802,69:31
3378,Brooklawn Ave at Kingston Rd South Side,43.72161,-79.235893,69:29
3381,Brooklawn Ave at Sloley Rd,43.719584,-79.23492,69:30
3382,Brown's Line at Horner Ave South Side,43.601337,-79.545187,315:43
3383,Brown's Line at Horner Ave,43.601526,-79.545017,110:6|123:6
3384,Brown's Line at Jellicoe Ave,43.5964,-79.542659,110:4|123:4
3385,Brown's Line at Jellicoe Ave South Side,43.596288,-79.542878,315:45
3386,Brown's Line at Lake Shore Blvd West North Side,43.593263,-79.539318,110:3|123:3
3388,Brown's Line at Woodbury Rd,43.59937,-79.54429,315:44
3392,Calvington Dr at Dalsby Rd,43.729585,-79.501502,120:17
3394,Calvington Dr at Exbury Rd,43.730998,-79.495198,120:15
3395,Calvington Dr at Forthbridge Cres,43.728042,-79.503711,120:18
3397,Calvington Dr at Lexfield Ave,43.730181,-79.498916,120:16
3400,Calvington Dr at Roding St,43.731519,-79.492928,120:14
3401,Canarctic Dr at Keele St,43.775507,-79.493063,107:29
3404,Ceramic Rd at Ashwarren Rd,43.757132,-79.484364,101:33
3405,Ceramic Rd at Le Page Crt,43.758851,-79.484719,101:34
3407,Chaplin Cres at Avenue Rd,43.698727,-79.405846,13:21|14:5
3409,Chaplin Cres at Duncannon Dr,43.700339,-79.410496,14:6
3411,Chaplin Cres at Eglinton Ave West,43.702794,-79.417758,33:6
3413,Chaplin Cres at Eglinton Ave West North Side,43.703026,-79.417896,14:9
3414,Chaplin Cres at Eglinton Ave West,43.70236,-79.416376,14:8
3415,340 Chaplin Cres,43.704194,-79.42124,14:10
3418,Chaplin Cres at Oriole Pkwy,43.697933,-79.403071,14:4
3419,Chaplin Cres at Roselawn Ave,43.705299,-79.423672,14:11
3421,Chaplin Cres at Russell Hill Rd West Side,43.702012,-79.415372,14:7
3426,Chesswood Dr at Champagne Dr,43.764125,-79.476417,107:12
3434,Chesswood Dr at Vanley Cres (South),43.759446,-79.477988,107:10
3437,Cliff St at Alliance Ave North Side,43.678591,-79.483787,171:10
3438,Cliff St at Cordella Ave,43.679451,-79.484146,171:11
3466,Davenport Rd at Laughton Ave,43.670202,-79.45596,127:5|168:16
3468,Davenport Rd at Old Weston Rd East Side,43.670892,-79.461898,127:3|168:14
3470,Davenport Rd at Osler St,43.670457,-79.460029,127:4|168:15
3473,Davenport Rd at Symington Ave,43.670556,-79.453794,127:6|168:17
3474,Deauville Lane at Grenoble Dr South Side,43.716123,-79.33018,100:16|34:31
3475,Deauville Lane at St Dennis Dr South Side,43.717713,-79.331085,100:15|34:30|403:17
3482,Opposite 111 Disco Rd,43.700349,-79.599302,112:60
3490,Dundas St West at Chelsea Ave North Side,43.658209,-79.452836,340:2|40:2
3492,Dundas St West at Chestnut Hills Cres,43.653186,-79.524855,40:27
3493,Dundas St West at Dupont St,43.664363,-79.458505,340:5|40:5
3495,Dundas St West at Gilmour Ave,43.665481,-79.479365,30:3
3496,Dundas St West at Gilmour Ave,43.665624,-79.478748,340:10|40:10
3497,Dundas St West at Glenlake Ave North Side,43.660077,-79.453638,340:3|40:3
3499,Dundas St West at Howland St,43.664017,-79.503494,40:20
3500,Dundas St West at Humberside Ave,43.662951,-79.456295,340:4|40:4
3502,Dundas St West at Indian Grove,43.665429,-79.462163,340:6|40:6
3504,Dundas St West at Islington Ave,43.65187,-79.526097,40:28
3505,Dundas St West at Jane St,43.665764,-79.490945,340:15|40:15
3509,Dundas St West at Keele St,43.665465,-79.464324,340:7|40:7
3511,Dundas St West at Nottingham Dr,43.655609,-79.522688,40:26
3512,Dundas St West at Old Dundas St West Side,43.661895,-79.507489,40:21
3514,Dundas St West at Pacific Ave,43.665505,-79.46845,340:8|40:8
3515,Dundas St West at Prince Edward Dr North,43.660808,-79.510304,40:22
3519,Dundas St West at Royalavon Cres,43.645406,-79.531899,40:34
3520,Dundas St West at Royal York Rd,43.658997,-79.515133,40:24
3521,Dundas St West at Runnymede Rd,43.665646,-79.481997,340:11|40:11
3522,Dundas St West at Scarlett Rd,43.665631,-79.499107,40:18
3527,Dundas St West at Willard Ave West Side,43.665718,-79.488659,340:14|40:14
3528,Dundas St West at Windermere Ave,43.665676,-79.48568,340:13|40:13
3536,Eastern Ave at Minto St East Side (Post Office),43.662898,-79.323253,31:19
3539,Eglinton Ave East at Kennedy Station,43.732292,-79.267117,334:31|343:44|43:44
3543,Eighth St at Lake Shore Blvd West North Side,43.60078,-79.506431,337:1
3546,Elmhurst Dr at Cromarty Dr,43.723439,-79.562484,396:45|96:44
3548,Elmhurst Dr at Redwater Dr West Side,43.722909,-79.560199,396:44|96:43
3579,1111 Finch Ave West,43.767047,-79.474414,336:45|36:6
3585,Finch Ave West at Clarkhill St,43.775305,-79.435171,336:56|36:17
3587,Finch Ave West at Dufferin St,43.768624,-79.467298,336:47|36:8
3589,Finch Ave West at Edithvale Dr,43.777055,-79.427166,336:58|36:19
3593,Finch Ave West at Goldfinch Crt East Side,43.772257,-79.450489,336:52|36:13
3608,625 Finch Ave West,43.771463,-79.454512,336:51|36:12
3613,Finch Ave West at Senlac Rd,43.776326,-79.430344,336:57|36:18
3614,685 Finch Ave West,43.770935,-79.456814,336:50|36:11
3620,Finch Ave West at Virgilwood Dr - North York General Finch Branson Site,43.772698,-79.448324,336:53|36:14
3622,Finch Ave West at Wilmington Ave,43.770054,-79.460827,336:49|36:10
3634,Gateway Blvd South Side at Sunny Glenway East Side,43.71162,-79.330353,100:19|403:20|72:5
3637,Gervais Dr at Eglinton Ave East,43.722,-79.336684,191:24
3640,Glencairn Ave at Bathurst St West Side,43.712279,-79.428713,14:15
